order_id,order_date,product,category,region,sales_channel,quantity,unit_price,revenue,customer_id
ORD-102321,2024-01-22,Resistance Bands,Fitness,North America,Retail Partner,2,14.55,29.1,CUST-3354
ORD-105502,2024-01-22,Webcam HD,Electronics,Europe,Direct Sales,2,46.44,92.88,CUST-3749
ORD-106292,2024-01-22,Stapler,Office Supplies,North America,Online,5,9.1,45.5,CUST-1587
ORD-105837,2024-01-22,Stapler,Office Supplies,North America,Online,1,9.03,9.03,CUST-3580
ORD-100146,2024-01-22,Bookshelf,Furniture,North America,Online,4,84.53,338.12,CUST-1013
ORD-106444,2024-01-22,Ergonomic Chair,Furniture,Europe,Online,1,202.73,202.73,CUST-2593
ORD-102763,2024-01-23,Sticky Notes Pack,Office Supplies,Asia Pacific,Direct Sales,2,4.32,8.64,CUST-2922
ORD-104944,2024-01-23,Foam Roller,Fitness,North America,Online,2,20.37,40.74,CUST-3171
ORD-101908,2024-01-23,Ergonomic Chair,Furniture,Europe,Direct Sales,5,224.9,1124.5,CUST-2978
ORD-100969,2024-01-23,Mechanical Keyboard,Electronics,North America,Retail Partner,2,80.42,160.84,CUST-2795
ORD-104551,2024-01-23,Standing Desk,Furniture,Latin America,Direct Sales,5,306.3,1531.5,CUST-1127
ORD-100662,2024-01-23,Noise Cancelling Headphones,Electronics,Europe,Online,3,144.75,434.25,CUST-3858
ORD-102865,2024-01-23,Stapler,Office Supplies,North America,Retail Partner,2,7.7,15.4,CUST-2566
ORD-105739,2024-01-23,Whiteboard,Office Supplies,Asia Pacific,Online,2,41.34,82.68,CUST-2067
ORD-107867,2024-01-23,Standing Desk,Furniture,North America,Online,2,360.57,721.14,CUST-2653
ORD-104002,2024-01-23,Stapler,Office Supplies,Latin America,Online,1,7.86,7.86,CUST-2375
ORD-101682,2024-01-23,Whiteboard,Office Supplies,Europe,Direct Sales,3,39.64,118.92,CUST-3072
ORD-105068,2024-01-23,Stapler,Office Supplies,Europe,Direct Sales,1,8.23,8.23,CUST-3153
ORD-106907,2024-01-23,Mechanical Keyboard,Electronics,Asia Pacific,Direct Sales,5,78.55,392.75,CUST-1254
ORD-100843,2024-01-23,Fountain Pen,Office Supplies,Europe,Online,4,23.03,92.12,CUST-1748
ORD-104298,2024-01-23,Mechanical Keyboard,Electronics,North America,Online,2,79.51,159.02,CUST-1149
ORD-101445,2024-01-23,Water Bottle,Fitness,North America,Online,4,11.17,44.68,CUST-3051
ORD-106743,2024-01-23,Mechanical Keyboard,Electronics,Asia Pacific,Direct Sales,3,73.09,219.27,CUST-2641
ORD-103319,2024-01-23,Webcam HD,Electronics,Europe,Retail Partner,2,39.64,79.28,CUST-1315
ORD-106509,2024-01-24,Mechanical Keyboard,Electronics,Europe,Retail Partner,2,76.95,153.9,CUST-1731
ORD-100327,2024-01-24,Webcam HD,Electronics,North America,Direct Sales,5,45.03,225.15,CUST-2734
ORD-103544,2024-01-24,Stapler,Office Supplies,Asia Pacific,Online,3,7.78,23.34,CUST-1752
ORD-106358,2024-01-24,Bookshelf,Furniture,Latin America,Online,1,91.53,91.53,CUST-3269
ORD-106576,2024-01-24,Whiteboard,Office Supplies,Europe,Online,3,41.24,123.72,CUST-2353
ORD-103754,2024-01-24,Notebook Set,Office Supplies,Latin America,Online,4,9.81,39.24,CUST-2911
ORD-103632,2024-01-24,Stapler,Office Supplies,North America,Retail Partner,1,8.58,8.58,CUST-1477
ORD-104968,2024-01-24,Sticky Notes Pack,Office Supplies,North America,Retail Partner,5,5.08,25.4,CUST-1958
ORD-101265,2024-01-24,Whiteboard,Office Supplies,Latin America,Online,2,37.97,75.94,CUST-2305
ORD-107794,2024-01-24,Foam Roller,Fitness,Europe,Online,1,20.56,20.56,CUST-3276
ORD-100116,2024-01-24,Stapler,Office Supplies,North America,Retail Partner,4,9.26,37.04,CUST-2915
ORD-106900,2024-01-24,Whiteboard,Office Supplies,North America,Retail Partner,5,39.83,199.15,CUST-3337
ORD-107346,2024-01-24,Mechanical Keyboard,Electronics,North America,Online,2,74.62,149.24,CUST-1933
ORD-104193,2024-01-25,USB-C Hub,Electronics,Europe,Online,4,34.47,137.88,CUST-3563
ORD-104591,2024-01-25,Foam Roller,Fitness,Latin America,Online,4,17.34,69.36,CUST-3214
ORD-104457,2024-01-25,Mechanical Keyboard,Electronics,Europe,Direct Sales,5,79.4,397.0,CUST-2418
ORD-107771,2024-01-25,Foam Roller,Fitness,North America,Retail Partner,1,19.63,19.63,CUST-1595
ORD-104235,2024-01-25,Foam Roller,Fitness,North America,Online,1,17.93,17.93,CUST-2837
ORD-102202,2024-01-25,Whiteboard,Office Supplies,Asia Pacific,Direct Sales,5,38.5,192.5,CUST-2551
ORD-107398,2024-01-25,Whiteboard,Office Supplies,North America,Retail Partner,1,36.81,36.81,CUST-3755
ORD-102629,2024-01-25,Desk Lamp,Furniture,North America,Retail Partner,4,21.78,87.12,CUST-3910
ORD-103239,2024-01-25,Resistance Bands,Fitness,Europe,Retail Partner,2,15.33,30.66,CUST-3985
ORD-106278,2024-01-25,Bookshelf,Furniture,Europe,Retail Partner,4,82.41,329.64,CUST-1992
ORD-106705,2024-01-25,Whiteboard,Office Supplies,North America,Online,4,35.29,141.16,CUST-3623
ORD-107110,2024-01-25,USB-C Hub,Electronics,Europe,Online,5,35.63,178.15,CUST-2082
ORD-107381,2024-01-25,Ergonomic Chair,Furniture,Latin America,Online,2,207.38,414.76,CUST-3900
ORD-101239,2024-01-26,Whiteboard,Office Supplies,Europe,Online,1,36.87,36.87,CUST-1531
ORD-107675,2024-01-26,Stapler,Office Supplies,North America,Retail Partner,1,9.06,9.06,CUST-3563
ORD-102727,2024-01-26,Whiteboard,Office Supplies,Europe,Direct Sales,1,39.06,39.06,CUST-2758
ORD-101098,2024-01-26,Foam Roller,Fitness,Latin America,Online,3,18.97,56.91,CUST-3886
ORD-105627,2024-01-26,Stapler,Office Supplies,Latin America,Online,5,7.99,39.95,CUST-1086
ORD-102771,2024-01-26,Stapler,Office Supplies,Europe,Online,1,9.02,9.02,CUST-1447
ORD-102880,2024-01-26,Standing Desk,Furniture,Asia Pacific,Online,5,336.83,1684.15,CUST-1300
ORD-104750,2024-01-26,Resistance Bands,Fitness,North America,Direct Sales,4,14.41,57.64,CUST-1453
ORD-101451,2024-01-26,Sticky Notes Pack,Office Supplies,Europe,Online,4,4.97,19.88,CUST-3628
ORD-102037,2024-01-26,Mechanical Keyboard,Electronics,North America,Direct Sales,4,80.39,321.56,CUST-1977
ORD-100869,2024-01-26,Stapler,Office Supplies,Europe,Retail Partner,2,8.41,16.82,CUST-2748
ORD-106351,2024-01-26,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,3,4.41,13.23,CUST-3720
ORD-105133,2024-01-26,Stapler,Office Supplies,Asia Pacific,Retail Partner,4,8.38,33.52,CUST-2061
ORD-106885,2024-01-26,Mechanical Keyboard,Electronics,Europe,Online,4,79.96,319.84,CUST-3601
ORD-103879,2024-01-27,Mechanical Keyboard,Electronics,Europe,Online,2,76.32,152.64,CUST-2061
ORD-107688,2024-01-27,Water Bottle,Fitness,Asia Pacific,Online,3,11.08,33.24,CUST-1935
ORD-106267,2024-01-27,Stapler,Office Supplies,North America,Online,4,7.85,31.4,CUST-2219
ORD-104188,2024-01-27,Water Bottle,Fitness,Latin America,Online,4,12.37,49.48,CUST-2880
ORD-104091,2024-01-27,Standing Desk,Furniture,North America,Retail Partner,3,326.86,980.58,CUST-1581
ORD-106519,2024-01-27,Fountain Pen,Office Supplies,Latin America,Online,1,23.4,23.4,CUST-3749
ORD-100249,2024-01-27,Whiteboard,Office Supplies,Europe,Online,4,36.45,145.8,CUST-2664
ORD-104319,2024-01-27,Water Bottle,Fitness,Europe,Online,3,11.14,33.42,CUST-2458
ORD-100901,2024-01-27,Sticky Notes Pack,Office Supplies,Europe,Retail Partner,5,4.98,24.9,CUST-2653
ORD-101018,2024-01-27,Sticky Notes Pack,Office Supplies,North America,Retail Partner,1,4.83,4.83,CUST-2259
ORD-100561,2024-01-28,Standing Desk,Furniture,Latin America,Direct Sales,1,311.62,311.62,CUST-2252
ORD-100055,2024-01-28,Stapler,Office Supplies,North America,Retail Partner,5,9.18,45.9,CUST-3363
ORD-102370,2024-01-28,Foam Roller,Fitness,Asia Pacific,Retail Partner,5,19.72,98.6,CUST-2024
ORD-101870,2024-01-28,Whiteboard,Office Supplies,North America,Direct Sales,3,34.84,104.52,CUST-3319
ORD-100816,2024-01-28,Foam Roller,Fitness,Latin America,Online,5,17.77,88.85,CUST-3131
ORD-104595,2024-01-28,Stapler,Office Supplies,Europe,Online,3,9.17,27.51,CUST-3386
ORD-107189,2024-01-28,Ergonomic Chair,Furniture,Asia Pacific,Direct Sales,1,204.24,204.24,CUST-1604
ORD-102338,2024-01-28,Water Bottle,Fitness,Asia Pacific,Retail Partner,1,12.84,12.84,CUST-1511
ORD-100810,2024-01-28,Mechanical Keyboard,Electronics,North America,Direct Sales,1,83.83,83.83,CUST-1793
ORD-102521,2024-01-28,Notebook Set,Office Supplies,Latin America,Online,5,10.16,50.8,CUST-1868
ORD-101109,2024-01-28,Desk Lamp,Furniture,North America,Retail Partner,1,25.11,25.11,CUST-2584
ORD-103012,2024-01-29,Bookshelf,Furniture,North America,Online,3,88.26,264.78,CUST-2864
ORD-107160,2024-01-29,Bookshelf,Furniture,North America,Online,1,93.02,93.02,CUST-3664
ORD-100396,2024-01-29,Stapler,Office Supplies,Asia Pacific,Direct Sales,4,9.22,36.88,CUST-1398
ORD-102779,2024-01-29,Mechanical Keyboard,Electronics,Asia Pacific,Online,2,74.24,148.48,CUST-2940
ORD-103870,2024-01-29,USB-C Hub,Electronics,North America,Online,4,29.88,119.52,CUST-3263
ORD-104126,2024-01-29,Whiteboard,Office Supplies,North America,Online,4,41.6,166.4,CUST-3093
ORD-100351,2024-01-29,Water Bottle,Fitness,North America,Online,4,12.76,51.04,CUST-3721
ORD-104775,2024-01-29,Whiteboard,Office Supplies,North America,Online,4,38.73,154.92,CUST-1174
ORD-104268,2024-01-29,Water Bottle,Fitness,Europe,Online,3,11.25,33.75,CUST-1219
ORD-106312,2024-01-29,Standing Desk,Furniture,Europe,Direct Sales,1,318.44,318.44,CUST-3162
ORD-105621,2024-01-29,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,2,38.1,76.2,CUST-1798
ORD-101805,2024-01-29,Whiteboard,Office Supplies,Europe,Retail Partner,4,34.46,137.84,CUST-3482
ORD-104550,2024-01-29,Whiteboard,Office Supplies,North America,Direct Sales,2,37.03,74.06,CUST-2650
ORD-105679,2024-01-29,Mechanical Keyboard,Electronics,Asia Pacific,Direct Sales,2,68.92,137.84,CUST-3939
ORD-103851,2024-01-29,Bookshelf,Furniture,Latin America,Online,1,84.96,84.96,CUST-1754
ORD-104769,2024-01-30,Water Bottle,Fitness,North America,Online,4,11.47,45.88,CUST-1245
ORD-107910,2024-01-30,Whiteboard,Office Supplies,North America,Retail Partner,2,38.51,77.02,CUST-1288
ORD-101462,2024-01-30,Bookshelf,Furniture,Europe,Online,5,79.13,395.65,CUST-1121
ORD-107395,2024-01-30,Sticky Notes Pack,Office Supplies,North America,Online,5,4.85,24.25,CUST-1626
ORD-106884,2024-01-30,Whiteboard,Office Supplies,North America,Online,1,41.92,41.92,CUST-3659
ORD-106191,2024-01-30,Whiteboard,Office Supplies,North America,Online,5,36.19,180.95,CUST-2374
ORD-101525,2024-01-30,Notebook Set,Office Supplies,Europe,Online,4,9.4,37.6,CUST-3666
ORD-103362,2024-01-30,Whiteboard,Office Supplies,Europe,Online,3,39.15,117.45,CUST-3046
ORD-101780,2024-01-30,Adjustable Dumbbells,Fitness,Europe,Online,2,132.04,264.08,CUST-2823
ORD-104021,2024-01-30,Desk Lamp,Furniture,Europe,Online,2,22.43,44.86,CUST-2639
ORD-105092,2024-01-30,Foam Roller,Fitness,North America,Retail Partner,1,18.73,18.73,CUST-2851
ORD-106611,2024-01-30,Standing Desk,Furniture,Europe,Retail Partner,2,337.43,674.86,CUST-2905
ORD-104893,2024-01-31,Ergonomic Chair,Furniture,North America,Online,5,241.0,1205.0,CUST-2487
ORD-104328,2024-01-31,Mechanical Keyboard,Electronics,North America,Online,2,74.87,149.74,CUST-2758
ORD-101269,2024-01-31,Foam Roller,Fitness,North America,Retail Partner,5,17.56,87.8,CUST-2804
ORD-101517,2024-01-31,Standing Desk,Furniture,Europe,Retail Partner,5,319.9,1599.5,CUST-3935
ORD-102883,2024-01-31,Sticky Notes Pack,Office Supplies,Europe,Online,3,5.07,15.21,CUST-1920
ORD-107061,2024-01-31,Foam Roller,Fitness,Europe,Online,4,20.1,80.4,CUST-2639
ORD-100573,2024-01-31,Sticky Notes Pack,Office Supplies,North America,Retail Partner,5,5.23,26.15,CUST-3425
ORD-105547,2024-01-31,Standing Desk,Furniture,Asia Pacific,Retail Partner,2,352.68,705.36,CUST-3101
ORD-101285,2024-01-31,Bookshelf,Furniture,North America,Online,5,84.91,424.55,CUST-1598
ORD-100698,2024-02-01,Mechanical Keyboard,Electronics,North America,Direct Sales,2,68.72,137.44,CUST-2173
ORD-102971,2024-02-01,Sticky Notes Pack,Office Supplies,Europe,Retail Partner,4,5.23,20.92,CUST-3697
ORD-104951,2024-02-01,Water Bottle,Fitness,Latin America,Online,3,12.22,36.66,CUST-1937
ORD-102504,2024-02-01,Bookshelf,Furniture,Latin America,Retail Partner,3,85.65,256.95,CUST-1198
ORD-102411,2024-02-01,Bookshelf,Furniture,Latin America,Retail Partner,3,83.76,251.28,CUST-1242
ORD-106808,2024-02-01,Monitor Arm,Furniture,Europe,Retail Partner,4,61.2,244.8,CUST-3558
ORD-107610,2024-02-01,Mechanical Keyboard,Electronics,North America,Online,3,81.45,244.35,CUST-2069
ORD-105990,2024-02-01,Bookshelf,Furniture,North America,Online,4,89.25,357.0,CUST-2811
ORD-105054,2024-02-01,Mechanical Keyboard,Electronics,Latin America,Online,3,71.8,215.4,CUST-2112
ORD-101463,2024-02-01,Water Bottle,Fitness,North America,Retail Partner,3,11.56,34.68,CUST-3768
ORD-104985,2024-02-01,Standing Desk,Furniture,North America,Retail Partner,2,359.78,719.56,CUST-2984
ORD-103463,2024-02-01,Stapler,Office Supplies,North America,Online,2,7.85,15.7,CUST-3086
ORD-101641,2024-02-01,Water Bottle,Fitness,Europe,Online,3,12.41,37.23,CUST-3093
ORD-103337,2024-02-01,Bookshelf,Furniture,Europe,Retail Partner,4,94.23,376.92,CUST-2109
ORD-104346,2024-02-01,Whiteboard,Office Supplies,Europe,Retail Partner,5,34.6,173.0,CUST-1649
ORD-101975,2024-02-01,Mechanical Keyboard,Electronics,Latin America,Retail Partner,2,73.29,146.58,CUST-2687
ORD-100583,2024-02-02,Ergonomic Chair,Furniture,Latin America,Online,5,212.27,1061.35,CUST-2650
ORD-103616,2024-02-02,Stapler,Office Supplies,Europe,Online,1,7.8,7.8,CUST-3589
ORD-101652,2024-02-02,Resistance Bands,Fitness,Europe,Online,5,14.09,70.45,CUST-3635
ORD-107289,2024-02-02,Notebook Set,Office Supplies,North America,Online,3,9.37,28.11,CUST-3342
ORD-107964,2024-02-02,Stapler,Office Supplies,Asia Pacific,Online,4,8.16,32.64,CUST-3013
ORD-105218,2024-02-02,Monitor Arm,Furniture,Europe,Online,1,59.97,59.97,CUST-1854
ORD-101452,2024-02-02,Stapler,Office Supplies,Asia Pacific,Online,3,9.17,27.51,CUST-3877
ORD-104723,2024-02-02,Bookshelf,Furniture,Europe,Retail Partner,2,91.88,183.76,CUST-1586
ORD-104119,2024-02-02,Bookshelf,Furniture,North America,Online,5,92.07,460.35,CUST-2339
ORD-100847,2024-02-02,Bookshelf,Furniture,North America,Online,5,93.15,465.75,CUST-3242
ORD-104340,2024-02-02,Mechanical Keyboard,Electronics,North America,Retail Partner,1,75.25,75.25,CUST-1365
ORD-102277,2024-02-02,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,3,34.28,102.84,CUST-3165
ORD-102617,2024-02-02,Desk Lamp,Furniture,North America,Direct Sales,5,23.15,115.75,CUST-3112
ORD-106204,2024-02-03,Desk Lamp,Furniture,Asia Pacific,Retail Partner,4,26.01,104.04,CUST-1405
ORD-105011,2024-02-03,Mechanical Keyboard,Electronics,North America,Retail Partner,1,83.46,83.46,CUST-2170
ORD-105645,2024-02-03,Foam Roller,Fitness,North America,Direct Sales,5,17.17,85.85,CUST-1197
ORD-107359,2024-02-03,Wireless Mouse,Electronics,Europe,Online,1,20.17,20.17,CUST-3606
ORD-101982,2024-02-03,Whiteboard,Office Supplies,Latin America,Retail Partner,5,40.66,203.3,CUST-3701
ORD-102313,2024-02-03,Ergonomic Chair,Furniture,Europe,Online,5,205.48,1027.4,CUST-2560
ORD-100886,2024-02-03,Whiteboard,Office Supplies,North America,Online,5,34.2,171.0,CUST-2249
ORD-100545,2024-02-03,Whiteboard,Office Supplies,North America,Online,2,40.55,81.1,CUST-2427
ORD-100897,2024-02-04,Whiteboard,Office Supplies,North America,Retail Partner,2,39.98,79.96,CUST-3084
ORD-103799,2024-02-04,Stapler,Office Supplies,Europe,Online,1,7.76,7.76,CUST-2914
ORD-104184,2024-02-04,Bookshelf,Furniture,Asia Pacific,Retail Partner,5,85.66,428.3,CUST-3023
ORD-101266,2024-02-04,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,3,71.9,215.7,CUST-1334
ORD-104854,2024-02-04,Sticky Notes Pack,Office Supplies,Latin America,Online,5,5.0,25.0,CUST-1792
ORD-101025,2024-02-04,Foam Roller,Fitness,North America,Online,3,17.64,52.92,CUST-1373
ORD-107953,2024-02-04,Standing Desk,Furniture,Europe,Online,3,308.82,926.46,CUST-2777
ORD-106827,2024-02-04,Sticky Notes Pack,Office Supplies,North America,Online,4,5.02,20.08,CUST-1644
ORD-102487,2024-02-04,Whiteboard,Office Supplies,North America,Retail Partner,4,39.92,159.68,CUST-2436
ORD-105536,2024-02-04,Bookshelf,Furniture,Europe,Online,2,81.44,162.88,CUST-3903
ORD-100541,2024-02-04,Foam Roller,Fitness,Asia Pacific,Online,1,18.81,18.81,CUST-2577
ORD-103451,2024-02-04,Bookshelf,Furniture,North America,Online,5,89.38,446.9,CUST-1728
ORD-106326,2024-02-04,Resistance Bands,Fitness,Asia Pacific,Online,1,13.04,13.04,CUST-2500
ORD-107319,2024-02-05,Water Bottle,Fitness,Asia Pacific,Direct Sales,4,12.66,50.64,CUST-1812
ORD-104701,2024-02-05,Resistance Bands,Fitness,Europe,Online,4,14.05,56.2,CUST-1616
ORD-101800,2024-02-05,Resistance Bands,Fitness,Latin America,Retail Partner,2,14.9,29.8,CUST-1323
ORD-105474,2024-02-05,Webcam HD,Electronics,Europe,Online,3,39.26,117.78,CUST-2054
ORD-106837,2024-02-05,Foam Roller,Fitness,North America,Online,3,20.14,60.42,CUST-2476
ORD-100857,2024-02-05,Notebook Set,Office Supplies,Europe,Online,1,10.09,10.09,CUST-2704
ORD-101020,2024-02-05,Stapler,Office Supplies,North America,Retail Partner,4,8.86,35.44,CUST-1683
ORD-103356,2024-02-05,Mechanical Keyboard,Electronics,Europe,Online,2,77.61,155.22,CUST-3128
ORD-105652,2024-02-05,Mechanical Keyboard,Electronics,Europe,Retail Partner,5,80.73,403.65,CUST-1338
ORD-105016,2024-02-05,Stapler,Office Supplies,North America,Online,3,8.01,24.03,CUST-3643
ORD-106315,2024-02-05,Whiteboard,Office Supplies,Europe,Online,1,35.12,35.12,CUST-1458
ORD-103780,2024-02-05,Mechanical Keyboard,Electronics,Asia Pacific,Online,4,77.11,308.44,CUST-1610
ORD-101978,2024-02-05,Water Bottle,Fitness,Asia Pacific,Online,1,12.28,12.28,CUST-2746
ORD-106275,2024-02-05,Mechanical Keyboard,Electronics,Latin America,Retail Partner,1,83.77,83.77,CUST-1878
ORD-103508,2024-02-06,Whiteboard,Office Supplies,North America,Online,1,37.72,37.72,CUST-3990
ORD-106369,2024-02-06,Sticky Notes Pack,Office Supplies,North America,Direct Sales,2,4.61,9.22,CUST-1274
ORD-104387,2024-02-06,Stapler,Office Supplies,Latin America,Retail Partner,5,9.38,46.9,CUST-2514
ORD-107918,2024-02-06,Water Bottle,Fitness,North America,Online,5,11.49,57.45,CUST-3435
ORD-103183,2024-02-06,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,2,68.49,136.98,CUST-1636
ORD-104517,2024-02-06,Webcam HD,Electronics,Asia Pacific,Online,2,38.98,77.96,CUST-1776
ORD-104892,2024-02-06,Sticky Notes Pack,Office Supplies,North America,Online,5,4.99,24.95,CUST-3189
ORD-107529,2024-02-06,Bookshelf,Furniture,North America,Retail Partner,2,81.02,162.04,CUST-1710
ORD-105815,2024-02-06,Ergonomic Chair,Furniture,Asia Pacific,Online,1,202.19,202.19,CUST-2914
ORD-102656,2024-02-06,Sticky Notes Pack,Office Supplies,North America,Online,5,4.35,21.75,CUST-3936
ORD-101135,2024-02-06,Ergonomic Chair,Furniture,North America,Retail Partner,4,234.41,937.64,CUST-1258
ORD-100149,2024-02-06,Desk Lamp,Furniture,Asia Pacific,Online,4,21.93,87.72,CUST-3248
ORD-105849,2024-02-07,Standing Desk,Furniture,North America,Online,2,340.07,680.14,CUST-3337
ORD-103188,2024-02-07,Water Bottle,Fitness,Europe,Online,4,12.39,49.56,CUST-3058
ORD-103918,2024-02-07,Sticky Notes Pack,Office Supplies,North America,Retail Partner,4,4.44,17.76,CUST-3980
ORD-102787,2024-02-07,Foam Roller,Fitness,North America,Direct Sales,4,20.49,81.96,CUST-3929
ORD-101350,2024-02-07,Whiteboard,Office Supplies,North America,Online,5,41.74,208.7,CUST-2569
ORD-102981,2024-02-07,Notebook Set,Office Supplies,Asia Pacific,Direct Sales,3,9.57,28.71,CUST-1640
ORD-105256,2024-02-07,Whiteboard,Office Supplies,North America,Online,5,34.6,173.0,CUST-1183
ORD-104860,2024-02-07,Sticky Notes Pack,Office Supplies,North America,Online,2,4.99,9.98,CUST-2353
ORD-103112,2024-02-07,Stapler,Office Supplies,North America,Online,2,8.65,17.3,CUST-3987
ORD-105384,2024-02-07,Webcam HD,Electronics,Asia Pacific,Retail Partner,4,43.87,175.48,CUST-2913
ORD-107182,2024-02-07,Stapler,Office Supplies,Latin America,Online,1,9.09,9.09,CUST-3229
ORD-101469,2024-02-07,USB-C Hub,Electronics,North America,Online,4,30.92,123.68,CUST-3118
ORD-106210,2024-02-07,Foam Roller,Fitness,Europe,Online,2,19.98,39.96,CUST-2102
ORD-102459,2024-02-07,Mechanical Keyboard,Electronics,North America,Online,2,76.0,152.0,CUST-3675
ORD-104872,2024-02-07,Ergonomic Chair,Furniture,Asia Pacific,Online,4,214.41,857.64,CUST-3306
ORD-101614,2024-02-07,Yoga Mat,Fitness,Europe,Online,4,26.49,105.96,CUST-3202
ORD-107360,2024-02-08,Whiteboard,Office Supplies,North America,Online,3,39.88,119.64,CUST-1167
ORD-104483,2024-02-08,Whiteboard,Office Supplies,Asia Pacific,Online,4,36.3,145.2,CUST-2598
ORD-105973,2024-02-08,Sticky Notes Pack,Office Supplies,Europe,Online,5,4.77,23.85,CUST-1878
ORD-103532,2024-02-08,Fountain Pen,Office Supplies,North America,Online,4,21.93,87.72,CUST-2596
ORD-107271,2024-02-08,Resistance Bands,Fitness,Asia Pacific,Online,3,15.68,47.04,CUST-2507
ORD-101888,2024-02-08,Webcam HD,Electronics,North America,Direct Sales,5,39.57,197.85,CUST-1792
ORD-102372,2024-02-08,Desk Lamp,Furniture,Asia Pacific,Online,4,25.98,103.92,CUST-3521
ORD-105605,2024-02-08,Whiteboard,Office Supplies,Europe,Online,5,35.66,178.3,CUST-2881
ORD-106613,2024-02-08,Ergonomic Chair,Furniture,Europe,Direct Sales,1,229.58,229.58,CUST-1894
ORD-101410,2024-02-08,Standing Desk,Furniture,North America,Retail Partner,5,323.72,1618.6,CUST-3034
ORD-103500,2024-02-08,Desk Lamp,Furniture,North America,Online,4,21.65,86.6,CUST-1063
